game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_ml_odds,team_2_ml_odds,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean,home_team_clean,DC_Game_ID,Over - G1_line,Over - G1_odds,Under - G1_line,Under - G1_odds
12158218,Oldrich Lzicar vs Antonin Kosprd,GAMEEVENT,/table-tennis/czech-republic/liga-pro/oldrich-lzicar-antonin-kosprd-202307080830,U,TABL,2023-07-08 12:30:00,0,0,NO,1,9971644,,15,1688740959293,Oldrich Lzicar,Antonin Kosprd,-140,100,-1.5,-120,1.5,-120,76.5,-120,76.5,-120,,2023-07-07 01:30:00-05:00,2023-7-8,07:30 AM,Oldrich Lzicar,Antonin Kosprd,07082023-Oldrich Lzicar-Antonin Kosprd,,,,
12158437,Jiri Machart vs Matej Pycha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-machart-matej-pycha-202307080830,U,TABL,2023-07-08 12:30:00,0,0,NO,1,9971644,,15,1688749523118,Jiri Machart,Matej Pycha,-480,+300,-8.5,-120,8.5,-120,71.5,-120,71.5,-120,,2023-07-07 01:30:00-05:00,2023-7-8,07:30 AM,Jiri Machart,Matej Pycha,07082023-Jiri Machart-Matej Pycha,,,,
12158236,Jiri Stach vs Milan Zika,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-stach-milan-zika-202307080830,U,TABL,2023-07-08 12:30:00,0,0,NO,1,9971644,,15,1688741019901,Jiri Stach,Milan Zika,-360,+235,-7.5,-120,7.5,-120,73.5,-120,73.5,-120,,2023-07-07 01:30:00-05:00,2023-7-8,07:30 AM,,,,,,,
12158220,Ladislav Janousek vs Miroslav Adamec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-janousek-miroslav-adamec-202307080830,U,TABL,2023-07-08 12:30:00,0,0,NO,1,9971644,,15,1688740969363,Ladislav Janousek,Miroslav Adamec,+110,-155,2.5,-120,-2.5,-120,75.5,-120,75.5,-120,,2023-07-07 01:30:00-05:00,2023-7-8,07:30 AM,Ladislav Janousek,Miroslav Adamec,07082023-Ladislav Janousek-Miroslav Adamec,,,,
12158305,Jan Dzida vs Jonas Rak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-dzida-jonas-rak-202307081000,U,TABL,2023-07-08 14:00:00,0,0,NO,1,9971644,,15,1688740979513,Jan Dzida,Jonas Rak,-205,+145,-4.5,-120,4.5,-120,75.5,-120,75.5,-120,,2023-07-07 03:00:00-05:00,2023-7-8,09:00 AM,Jan Dzida,,,,,,
12158289,Jan Lovl vs Jan Ruzicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-lovl-jan-ruzicka-202307081000,U,TABL,2023-07-08 14:00:00,0,0,NO,1,9971644,,15,1688741171173,Jan Lovl,Jan Ruzicka,-170,+120,-3.5,-115,3.5,-125,75.5,-120,75.5,-120,,2023-07-07 03:00:00-05:00,2023-7-8,09:00 AM,Jan Lovl,Jan Ruzicka,07082023-Jan Lovl-Jan Ruzicka,,,,
12158271,Rostislav Hasmanda vs Pavel Kulhanek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostislav-hasmanda-pavel-kulhanek-202307081000,U,TABL,2023-07-08 14:00:00,0,0,NO,1,9971644,,15,1688741050063,Rostislav Hasmanda,Pavel Kulhanek,-205,+145,-4.5,-120,4.5,-120,75.5,-120,75.5,-120,,2023-07-07 03:00:00-05:00,2023-7-8,09:00 AM,Rostislav Hasmanda,Pavel Kulhanek,07082023-Rostislav Hasmanda-Pavel Kulhanek,,,,
12158268,Jan Kanera vs Michal Zahradka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-kanera-michal-zahradka-202307081000,U,TABL,2023-07-08 14:00:00,0,0,NO,1,9971644,,8,1688742152652,Jan Kanera,Michal Zahradka,+120,-170,3.5,-125,-3.5,-115,75.5,-120,75.5,-120,,2023-07-07 03:00:00-05:00,2023-7-8,09:00 AM,Jan Kanera,Michal Zahradka,07082023-Jan Kanera-Michal Zahradka,,,,
12158265,Zdenek Kasinski vs Tomas Donat,GAMEEVENT,/table-tennis/czech-republic/liga-pro/zdenek-kasinski-tomas-donat-202307081030,U,TABL,2023-07-08 14:30:00,0,0,NO,1,9971644,,15,1688741161005,Zdenek Kasinski,Tomas Donat,-170,+120,-3.5,-115,3.5,-125,75.5,-120,75.5,-120,,2023-07-07 03:30:00-05:00,2023-7-8,09:30 AM,Zdenek Kasinski,Tomas Donat,07082023-Zdenek Kasinski-Tomas Donat,,,,
12158264,Zdenek Bilek vs Lukas Jindrak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/zdenek-bilek-lukas-jindrak-202307081030,U,TABL,2023-07-08 14:30:00,0,0,NO,1,9971644,,15,1688741039974,Zdenek Bilek,Lukas Jindrak,+120,-170,3.5,-125,-3.5,-115,75.5,-120,75.5,-120,,2023-07-07 03:30:00-05:00,2023-7-8,09:30 AM,Zdenek Bilek,,,,,,
12158272,Josef Koutnik vs Pavel Zdarsa,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-koutnik-pavel-zdarsa-202307081030,U,TABL,2023-07-08 14:30:00,0,0,NO,1,9971644,,7,1688742004633,Josef Koutnik,Pavel Zdarsa,-140,100,,,,,76.5,-120,76.5,-120,,2023-07-07 03:30:00-05:00,2023-7-8,09:30 AM,Josef Koutnik,,,,,,
12158291,Adam Vitasek vs Ondrej Paril,GAMEEVENT,/table-tennis/czech-republic/liga-pro/adam-vitasek-ondrej-paril-202307081030,U,TABL,2023-07-08 14:30:00,0,0,NO,1,9971644,,15,1688741150909,Adam Vitasek,Ondrej Paril,-255,+175,-5.5,-120,5.5,-120,74.5,-120,74.5,-120,,2023-07-07 03:30:00-05:00,2023-7-8,09:30 AM,Adam Vitasek,Ondrej Paril,07082023-Adam Vitasek-Ondrej Paril,,,,
12158290,Jonas Rak vs Adam Vitasek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jonas-rak-adam-vitasek-202307081100,U,TABL,2023-07-08 15:00:00,0,0,NO,1,9971644,,12,1688741120687,Jonas Rak,Adam Vitasek,100,-140,1.5,-120,-1.5,-120,76.5,-120,76.5,-120,,2023-07-07 04:00:00-05:00,2023-7-8,10:00 AM,,Adam Vitasek,,,,,
12158288,Jan Ruzicka vs Josef Koutnik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-ruzicka-josef-koutnik-202307081100,U,TABL,2023-07-08 15:00:00,0,0,NO,1,9971644,,15,1688741120657,Jan Ruzicka,Josef Koutnik,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 04:00:00-05:00,2023-7-8,10:00 AM,Jan Ruzicka,Josef Koutnik,07082023-Jan Ruzicka-Josef Koutnik,,,,
12158286,Pavel Kulhanek vs Zdenek Kasinski,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-kulhanek-zdenek-kasinski-202307081100,U,TABL,2023-07-08 15:00:00,0,0,NO,1,9971644,,8,1688742233595,Pavel Kulhanek,Zdenek Kasinski,+235,-360,7.5,-120,-7.5,-120,73.5,-120,73.5,-120,,2023-07-07 04:00:00-05:00,2023-7-8,10:00 AM,Pavel Kulhanek,Zdenek Kasinski,07082023-Pavel Kulhanek-Zdenek Kasinski,,,,
12158263,Michal Zahradka vs Zdenek Bilek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-zahradka-zdenek-bilek-202307081100,U,TABL,2023-07-08 15:00:00,0,0,NO,1,9971644,,15,1688741161050,Michal Zahradka,Zdenek Bilek,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 04:00:00-05:00,2023-7-8,10:00 AM,Michal Zahradka,Zdenek Bilek,07082023-Michal Zahradka-Zdenek Bilek,,,,
12158277,Pavel Zdarsa vs Jan Lovl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-zdarsa-jan-lovl-202307081130,U,TABL,2023-07-08 15:30:00,0,0,NO,1,9971644,,7,1688741871020,Pavel Zdarsa,Jan Lovl,+125,-180,,,,,75.5,-120,75.5,-120,,2023-07-07 04:30:00-05:00,2023-7-8,10:30 AM,,Jan Lovl,,,,,
12158293,Ondrej Paril vs Jan Dzida,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-paril-jan-dzida-202307081130,U,TABL,2023-07-08 15:30:00,0,0,NO,1,9971644,,15,1688741171212,Ondrej Paril,Jan Dzida,+145,-205,4.5,-120,-4.5,-120,75.5,-120,75.5,-120,,2023-07-07 04:30:00-05:00,2023-7-8,10:30 AM,Ondrej Paril,Jan Dzida,07082023-Ondrej Paril-Jan Dzida,,,,
12158287,Tomas Donat vs Rostislav Hasmanda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-donat-rostislav-hasmanda-202307081130,U,TABL,2023-07-08 15:30:00,0,0,NO,1,9971644,,15,1688741171251,Tomas Donat,Rostislav Hasmanda,+120,-170,3.5,-125,-3.5,-115,75.5,-120,75.5,-120,,2023-07-07 04:30:00-05:00,2023-7-8,10:30 AM,Tomas Donat,Rostislav Hasmanda,07082023-Tomas Donat-Rostislav Hasmanda,,,,
12158279,Lukas Jindrak vs Jan Kanera,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lukas-jindrak-jan-kanera-202307081130,U,TABL,2023-07-08 15:30:00,0,0,NO,1,9971644,,15,1688741150953,Lukas Jindrak,Jan Kanera,-360,+235,-7.5,-120,7.5,-120,73.5,-120,73.5,-120,,2023-07-07 04:30:00-05:00,2023-7-8,10:30 AM,,Jan Kanera,,,,,
12158301,Jan Lovl vs Josef Koutnik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-lovl-josef-koutnik-202307081200,U,TABL,2023-07-08 16:00:00,0,0,NO,1,9971644,,15,1688741191399,Jan Lovl,Josef Koutnik,-180,+125,-3.5,-120,3.5,-120,75.5,-120,75.5,-120,,2023-07-07 05:00:00-05:00,2023-7-8,11:00 AM,Jan Lovl,Josef Koutnik,07082023-Jan Lovl-Josef Koutnik,,,,
12158297,Jan Dzida vs Adam Vitasek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-dzida-adam-vitasek-202307081200,U,TABL,2023-07-08 16:00:00,0,0,NO,1,9971644,,15,1688741231700,Jan Dzida,Adam Vitasek,-480,+300,-8.5,-120,8.5,-120,71.5,-120,71.5,-120,,2023-07-07 05:00:00-05:00,2023-7-8,11:00 AM,Jan Dzida,Adam Vitasek,07082023-Jan Dzida-Adam Vitasek,,,,
12158285,Rostislav Hasmanda vs Zdenek Kasinski,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostislav-hasmanda-zdenek-kasinski-202307081200,U,TABL,2023-07-08 16:00:00,0,0,NO,1,9971644,,15,1688741181348,Rostislav Hasmanda,Zdenek Kasinski,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 05:00:00-05:00,2023-7-8,11:00 AM,Rostislav Hasmanda,Zdenek Kasinski,07082023-Rostislav Hasmanda-Zdenek Kasinski,,,,
12159786,Jan Kanera vs Zdenek Bilek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-kanera-zdenek-bilek-202307081200,U,TABL,2023-07-08 16:00:00,0,0,NO,1,9971644,,15,1688782621724,Jan Kanera,Zdenek Bilek,-155,+110,-2.5,-120,2.5,-120,79.5,-120,79.5,-120,,2023-07-07 05:00:00-05:00,2023-7-8,11:00 AM,Jan Kanera,Zdenek Bilek,07082023-Jan Kanera-Zdenek Bilek,,,,
12158298,Jonas Rak vs Ondrej Paril,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jonas-rak-ondrej-paril-202307081230,U,TABL,2023-07-08 16:30:00,0,0,NO,1,9971644,,15,1688741352296,Jonas Rak,Ondrej Paril,-180,+125,-3.5,-120,3.5,-120,75.5,-120,75.5,-120,,2023-07-07 05:30:00-05:00,2023-7-8,11:30 AM,,Ondrej Paril,,,,,
12158302,Jan Ruzicka vs Pavel Zdarsa,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-ruzicka-pavel-zdarsa-202307081230,U,TABL,2023-07-08 16:30:00,0,0,NO,1,9971644,,7,1688741905977,Jan Ruzicka,Pavel Zdarsa,-155,+110,,,,,75.5,-120,75.5,-120,,2023-07-07 05:30:00-05:00,2023-7-8,11:30 AM,Jan Ruzicka,,,,,,
12158270,Pavel Kulhanek vs Tomas Donat,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-kulhanek-tomas-donat-202307081230,U,TABL,2023-07-08 16:30:00,0,0,NO,1,9971644,,15,1688741241748,Pavel Kulhanek,Tomas Donat,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 05:30:00-05:00,2023-7-8,11:30 AM,Pavel Kulhanek,Tomas Donat,07082023-Pavel Kulhanek-Tomas Donat,,,,
12158278,Michal Zahradka vs Lukas Jindrak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-zahradka-lukas-jindrak-202307081230,U,TABL,2023-07-08 16:30:00,0,0,NO,1,9971644,,15,1688741412471,Michal Zahradka,Lukas Jindrak,+230,-350,7.5,-125,-7.5,-115,73.5,-120,73.5,-120,,2023-07-07 05:30:00-05:00,2023-7-8,11:30 AM,Michal Zahradka,,,,,,
11999097,Chicago Cubs @ New York Yankees,GAMEEVENT,/baseball/mlb/chicago-cubs-new-york-yankees-202307081305,U,BASE,2023-07-08 17:05:00,0,1,NO,1,24736,,3,1688788865018,New York Yankees,Chicago Cubs,+156,-190,1.5,-130,-1.5,+110,8.0,-120,8.0,100,,2023-07-07 06:05:00-05:00,2023-7-8,12:05 PM,New York Yankees,Chicago Cubs,07082023-New York Yankees-Chicago Cubs,,,,
11999103,Toronto Blue Jays @ Detroit Tigers,GAMEEVENT,/baseball/mlb/toronto-blue-jays-detroit-tigers-202307081310,U,BASE,2023-07-08 17:10:00,0,1,NO,1,24736,,3,1688789104981,Detroit Tigers,Toronto Blue Jays,-210,+170,-1.5,-125,1.5,+105,8.5,-105,8.5,-115,,2023-07-07 06:10:00-05:00,2023-7-8,12:10 PM,Detroit Tigers,Toronto Blue Jays,07082023-Detroit Tigers-Toronto Blue Jays,,,,
12158338,Matej Mazurek vs Oldrich Vrtal,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matej-mazurek-oldrich-vrtal-202307081400,U,TABL,2023-07-08 18:00:00,0,0,NO,1,9971644,,15,1688749523951,Matej Mazurek,Oldrich Vrtal,-360,+235,-7.5,-120,7.5,-120,73.5,-120,73.5,-120,,2023-07-07 07:00:00-05:00,2023-7-8,01:00 PM,Matej Mazurek,Oldrich Vrtal,07082023-Matej Mazurek-Oldrich Vrtal,,,,
12158331,Vaclav Kucera Jnr vs Radek Limbursky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vaclav-kucera-jnr-radek-limbursky-202307081400,U,TABL,2023-07-08 18:00:00,0,0,NO,1,9971644,,15,1688741231662,Vaclav Kucera Jnr,Radek Limbursky,-170,+120,-3.5,-115,3.5,-125,75.5,-120,75.5,-120,,2023-07-07 07:00:00-05:00,2023-7-8,01:00 PM,,,,,,,
12158309,Martin Huk vs Jiri Louda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-jiri-louda-202307081400,U,TABL,2023-07-08 18:00:00,0,0,NO,1,9971644,,15,1688741221573,Martin Huk,Jiri Louda,-360,+235,-7.5,-120,7.5,-120,73.5,-120,73.5,-120,,2023-07-07 07:00:00-05:00,2023-7-8,01:00 PM,Martin Huk,Jiri Louda,07082023-Martin Huk-Jiri Louda,,,,
12131541,Seattle Storm @ New York Liberty,GAMEEVENT,/basketball/wnba/seattle-storm-new-york-liberty-202307081400,U,BASK,2023-07-08 18:00:00,0,1,NO,1,8744998,,73,1688790135945,New York Liberty,Seattle Storm,+1200,-3300,15.5,-110,-15.5,-110,167.0,-110,167.0,-110,,2023-07-07 07:00:00-05:00,2023-7-8,01:00 PM,New York Liberty,Seattle Storm,07082023-New York Liberty-Seattle Storm,,,,
12158317,Robin Pacha vs Milan Urban,GAMEEVENT,/table-tennis/czech-republic/liga-pro/robin-pacha-milan-urban-202307081400,U,TABL,2023-07-08 18:00:00,0,0,NO,1,9971644,,15,1688741352255,Robin Pacha,Milan Urban,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 07:00:00-05:00,2023-7-8,01:00 PM,Robin Pacha,Milan Urban,07082023-Robin Pacha-Milan Urban,,,,
11999104,Baltimore Orioles @ Minnesota Twins,GAMEEVENT,/baseball/mlb/baltimore-orioles-minnesota-twins-202307081410,U,BASE,2023-07-08 18:10:00,0,1,NO,1,24736,,3,1688789051875,Minnesota Twins,Baltimore Orioles,+105,-125,1.5,-185,-1.5,+160,8.5,-105,8.5,-115,,2023-07-07 07:10:00-05:00,2023-7-8,01:10 PM,Minnesota Twins,Baltimore Orioles,07082023-Minnesota Twins-Baltimore Orioles,,,,
12158337,Ales Berbr vs Kamil Kleprlik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-berbr-kamil-kleprlik-202307081430,U,TABL,2023-07-08 18:30:00,0,0,NO,1,9971644,,15,1688749524122,Ales Berbr,Kamil Kleprlik,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 07:30:00-05:00,2023-7-8,01:30 PM,Ales Berbr,Kamil Kleprlik,07082023-Ales Berbr-Kamil Kleprlik,,,,
12158323,Vladislav Hampejs vs Milan Klement,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladislav-hampejs-milan-klement-202307081430,U,TABL,2023-07-08 18:30:00,0,0,NO,1,9971644,,15,1688741251793,Vladislav Hampejs,Milan Klement,+125,-180,3.5,-120,-3.5,-120,75.5,-120,75.5,-120,,2023-07-07 07:30:00-05:00,2023-7-8,01:30 PM,Vladislav Hampejs,Milan Klement,07082023-Vladislav Hampejs-Milan Klement,,,,
12158308,Tomas Vrastil vs Denis Hofman,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-vrastil-denis-hofman-202307081430,U,TABL,2023-07-08 18:30:00,0,0,NO,1,9971644,,15,1688741272008,Tomas Vrastil,Denis Hofman,-230,+160,-5.5,-115,5.5,-125,75.5,-120,75.5,-120,,2023-07-07 07:30:00-05:00,2023-7-8,01:30 PM,Tomas Vrastil,Denis Hofman,07082023-Tomas Vrastil-Denis Hofman,,,,
12158333,Miloslav Kotil vs Michal Drastich,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-kotil-michal-drastich-202307081430,U,TABL,2023-07-08 18:30:00,0,0,NO,1,9971644,,15,1688741271895,Miloslav Kotil,Michal Drastich,-315,+210,-6.5,-120,6.5,-120,73.5,-120,73.5,-120,,2023-07-07 07:30:00-05:00,2023-7-8,01:30 PM,Miloslav Kotil,,,,,,
12158324,Milan Urban vs Vladislav Hampejs,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-urban-vladislav-hampejs-202307081500,U,TABL,2023-07-08 19:00:00,0,0,NO,1,9971644,,8,1688742243099,Milan Urban,Vladislav Hampejs,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 08:00:00-05:00,2023-7-8,02:00 PM,Milan Urban,Vladislav Hampejs,07082023-Milan Urban-Vladislav Hampejs,,,,
12158348,Oldrich Vrtal vs Ales Berbr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/oldrich-vrtal-ales-berbr-202307081500,U,TABL,2023-07-08 19:00:00,0,0,NO,1,9971644,,15,1688749524273,Oldrich Vrtal,Ales Berbr,-140,100,-1.5,-120,1.5,-120,76.5,-120,76.5,-120,,2023-07-07 08:00:00-05:00,2023-7-8,02:00 PM,Oldrich Vrtal,Ales Berbr,07082023-Oldrich Vrtal-Ales Berbr,,,,
12158329,Radek Limbursky vs Miloslav Kotil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-limbursky-miloslav-kotil-202307081500,U,TABL,2023-07-08 19:00:00,0,0,NO,1,9971644,,15,1688741292068,Radek Limbursky,Miloslav Kotil,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 08:00:00-05:00,2023-7-8,02:00 PM,,Miloslav Kotil,,,,,
12158311,Jiri Louda vs Tomas Vrastil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-louda-tomas-vrastil-202307081500,U,TABL,2023-07-08 19:00:00,0,0,NO,1,9971644,,15,1688741261845,Jiri Louda,Tomas Vrastil,-170,+120,-3.5,-115,3.5,-125,75.5,-120,75.5,-120,,2023-07-07 08:00:00-05:00,2023-7-8,02:00 PM,Jiri Louda,Tomas Vrastil,07082023-Jiri Louda-Tomas Vrastil,,,,
12158347,Kamil Kleprlik vs Matej Mazurek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kamil-kleprlik-matej-mazurek-202307081530,U,TABL,2023-07-08 19:30:00,0,0,NO,1,9971644,,15,1688749524399,Kamil Kleprlik,Matej Mazurek,+125,-180,2.5,-115,-2.5,-125,79.5,-120,79.5,-120,,2023-07-07 08:30:00-05:00,2023-7-8,02:30 PM,Kamil Kleprlik,Matej Mazurek,07082023-Kamil Kleprlik-Matej Mazurek,,,,
12158335,Michal Drastich vs Vaclav Kucera Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-drastich-vaclav-kucera-jnr-202307081530,U,TABL,2023-07-08 19:30:00,0,0,NO,1,9971644,,15,1688741442575,Michal Drastich,Vaclav Kucera Jnr,+145,-205,4.5,-120,-4.5,-120,75.5,-120,75.5,-120,,2023-07-07 08:30:00-05:00,2023-7-8,02:30 PM,,,,,,,
12158319,Denis Hofman vs Martin Huk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/denis-hofman-martin-huk-202307081530,U,TABL,2023-07-08 19:30:00,0,0,NO,1,9971644,,15,1688741322185,Denis Hofman,Martin Huk,+235,-360,7.5,-120,-7.5,-120,73.5,-120,73.5,-120,,2023-07-07 08:30:00-05:00,2023-7-8,02:30 PM,Denis Hofman,Martin Huk,07082023-Denis Hofman-Martin Huk,,,,
12158325,Milan Klement vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-klement-robin-pacha-202307081530,U,TABL,2023-07-08 19:30:00,0,0,NO,1,9971644,,14,1688741271931,Milan Klement,Robin Pacha,+160,-230,5.5,-125,-5.5,-115,75.5,-120,75.5,-120,,2023-07-07 08:30:00-05:00,2023-7-8,02:30 PM,Milan Klement,Robin Pacha,07082023-Milan Klement-Robin Pacha,,,,
12158321,Robin Pacha vs Vladislav Hampejs,GAMEEVENT,/table-tennis/czech-republic/liga-pro/robin-pacha-vladislav-hampejs-202307081600,U,TABL,2023-07-08 20:00:00,0,0,NO,1,9971644,,15,1688741392407,Robin Pacha,Vladislav Hampejs,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 09:00:00-05:00,2023-7-8,03:00 PM,Robin Pacha,Vladislav Hampejs,07082023-Robin Pacha-Vladislav Hampejs,,,,
12158312,Martin Huk vs Tomas Vrastil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-tomas-vrastil-202307081600,U,TABL,2023-07-08 20:00:00,0,0,NO,1,9971644,,15,1688741362345,Martin Huk,Tomas Vrastil,-205,+145,-4.5,-120,4.5,-120,75.5,-120,75.5,-120,,2023-07-07 09:00:00-05:00,2023-7-8,03:00 PM,Martin Huk,Tomas Vrastil,07082023-Martin Huk-Tomas Vrastil,,,,
12158340,Matej Mazurek vs Ales Berbr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matej-mazurek-ales-berbr-202307081600,U,TABL,2023-07-08 20:00:00,0,0,NO,1,9971644,,8,1688749524523,Matej Mazurek,Ales Berbr,-190,+135,-3.5,-120,3.5,-120,75.5,-120,75.5,-120,,2023-07-07 09:00:00-05:00,2023-7-8,03:00 PM,Matej Mazurek,Ales Berbr,07082023-Matej Mazurek-Ales Berbr,,,,
12158334,Vaclav Kucera Jnr vs Miloslav Kotil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vaclav-kucera-jnr-miloslav-kotil-202307081600,U,TABL,2023-07-08 20:00:00,0,0,NO,1,9971644,,15,1688741422519,Vaclav Kucera Jnr,Miloslav Kotil,-120,-120,0.5,-125,-0.5,-115,76.5,-120,76.5,-120,,2023-07-07 09:00:00-05:00,2023-7-8,03:00 PM,,Miloslav Kotil,,,,,
11999098,Texas Rangers @ Washington Nationals,GAMEEVENT,/baseball/mlb/texas-rangers-washington-nationals-202307081605,U,BASE,2023-07-08 20:05:00,0,1,NO,1,24736,,3,1688788817003,Washington Nationals,Texas Rangers,-185,+153,-1.5,-120,1.5,100,10.0,-115,10.0,-105,,2023-07-07 09:05:00-05:00,2023-7-8,03:05 PM,Washington Nationals,Texas Rangers,07082023-Washington Nationals-Texas Rangers,,,,
11999094,Philadelphia Phillies @ Miami Marlins,GAMEEVENT,/baseball/mlb/philadelphia-phillies-miami-marlins-202307081610,U,BASE,2023-07-08 20:10:00,0,1,NO,1,24736,,3,1688789264957,Miami Marlins,Philadelphia Phillies,-106,-114,1.5,-220,-1.5,+180,7.5,-120,7.5,100,,2023-07-07 09:10:00-05:00,2023-7-8,03:10 PM,Miami Marlins,Philadelphia Phillies,07082023-Miami Marlins-Philadelphia Phillies,,,,
11999102,Cincinnati Reds @ Milwaukee Brewers,GAMEEVENT,/baseball/mlb/cincinnati-reds-milwaukee-brewers-202307081610,U,BASE,2023-07-08 20:10:00,0,1,NO,1,24736,,3,1688788637153,Milwaukee Brewers,Cincinnati Reds,+113,-135,1.5,-175,-1.5,+150,9.5,-115,9.5,-105,,2023-07-07 09:10:00-05:00,2023-7-8,03:10 PM,Milwaukee Brewers,Cincinnati Reds,07082023-Milwaukee Brewers-Cincinnati Reds,,,,
11999092,Oakland Athletics @ Boston Red Sox,GAMEEVENT,/baseball/mlb/oakland-athletics-boston-red-sox-202307081610,U,BASE,2023-07-08 20:10:00,0,1,NO,1,24736,,3,1688788739233,Boston Red Sox,Oakland Athletics,+190,-230,1.5,100,-1.5,-120,9.5,-105,9.5,-115,,2023-07-07 09:10:00-05:00,2023-7-8,03:10 PM,Boston Red Sox,OAK Athletics,07082023-Boston Red Sox-OAK Athletics,,,,
11999096,Kansas City Royals @ Cleveland Guardians,GAMEEVENT,/baseball/mlb/kansas-city-royals-cleveland-guardians-202307081610,U,BASE,2023-07-08 20:10:00,0,1,NO,1,24736,,3,1688788889214,Cleveland Guardians,Kansas City Royals,+148,-180,1.5,-140,-1.5,+120,8.5,-105,8.5,-115,,2023-07-07 09:10:00-05:00,2023-7-8,03:10 PM,Cleveland Guardians,Kansas City Royals,07082023-Cleveland Guardians-Kansas City Royals,,,,
12158433,Oldrich Vrtal vs Kamil Kleprlik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/oldrich-vrtal-kamil-kleprlik-202307081630,U,TABL,2023-07-08 20:30:00,0,0,NO,1,9971644,,15,1688749524649,Oldrich Vrtal,Kamil Kleprlik,+175,-255,6.5,-125,-6.5,-115,74.5,-120,74.5,-120,,2023-07-07 09:30:00-05:00,2023-7-8,03:30 PM,Oldrich Vrtal,Kamil Kleprlik,07082023-Oldrich Vrtal-Kamil Kleprlik,,,,
